geek_rate,title,num_votes,avg_rate,id
6.701,Warhammer Quest,1986,7.41,1634
6.698,Steam Park,4038,6.99,121410
6.698,A Game of Thrones: The Card Game,5251,6.97,39953
6.694,Haggis,3248,7.04,37628
6.693,Hamburgum,2789,7.08,30381
6.693,Deep Sea Adventure,2529,7.16,169654
6.693,"Hey, That's My Fish!",15249,6.77,8203
6.692,Liberté,2246,7.19,2507
6.692,Merchant of Venus,2415,7.17,230
6.692,Qwirkle,10355,6.82,25669
6.690,Eat Poop You Cat,1374,7.48,30618
6.690,Loony Quest,2578,7.14,136991
6.690,Celestia,2755,7.13,175117
6.689,Ambush!,1806,7.37,1608
6.689,The Big Book of Madness,2388,7.20,171233
6.688,Guildhall,3207,7.04,132372
6.688,Viceroy,3378,7.03,157526
6.687,Power Grid: Factory Manager,5235,6.91,44163
6.684,Fleet,3499,7.00,121297
6.684,Quarriors!,11393,6.82,91536
6.683,Akrotiri,1585,7.39,154458
6.683,Strasbourg,2093,7.19,91873
6.681,Diamonds,3281,7.02,152162
6.680,Andean Abyss,1256,7.58,91080
6.679,Ikusa,4280,7.01,221
6.679,Hacienda,3712,6.97,19100
6.676,Advanced Squad Leader: Starter Kit #2,948,7.88,15126
6.675,Julius Caesar,1027,7.80,37836
6.675,For the People,1142,7.68,833
6.674,Runebound (Second Edition),7094,6.90,21523
6.674,Winner's Circle,4126,6.96,1382
6.674,Monikers,981,7.81,156546
6.674,Witness,1513,7.40,164265
6.673,The Werewolves of Miller's Hollow,7077,6.88,25821
6.671,Hansa,4555,6.91,8989
6.668,Tales & Games: The Hare & the Tortoise,2105,7.20,130176
6.668,Quartermaster General,1395,7.51,159473
6.667,Java,2975,7.03,855
6.666,The Networks,1519,7.44,72321
6.665,Trains: Rising Sun,1113,7.63,157001
6.665,Risk: Star Wars Edition,2012,7.23,183880
6.663,The New Era,1158,7.64,96007
6.662,A Distant Plain,824,8.03,127518
6.660,Heroes of Normandie,1242,7.66,53093
6.660,Lord of the Rings,11820,6.78,823
6.660,Machi Koro,15401,6.76,143884
6.660,Arkadia,3740,6.95,25643
6.659,Yomi,2575,7.14,43022
6.659,Wizard,5375,6.89,1465
6.658,Thunderbolt Apache Leader,780,8.18,123955
6.657,Medina,2571,7.08,1261
6.656,Linko!,2522,7.09,153065
6.656,Firenze,1649,7.30,75449
6.655,Rallyman,1923,7.26,60435
6.653,Mission: Red Planet,3660,6.94,18258
6.652,Qwixx,4313,6.92,131260
6.652,La Isla,3308,6.98,154246
6.651,13 Days: The Cuban Missile Crisis,1015,7.72,177590
6.650,Empire of the Sun,905,7.94,11825
6.649,Fortune and Glory: The Cliffhanger Game,2687,7.11,95103
6.649,Gold West,1224,7.50,154086
6.649,Zendo,1738,7.28,6830
6.645,Shadow Hunters,6271,6.85,24068
6.645,Blueprints,3879,6.93,140933
6.643,Animal Upon Animal,4482,6.89,17329
6.643,New York 1901,3100,7.01,174660
6.642,Advanced Squad Leader: Starter Kit #3,820,8.00,20542
6.640,Dice Town,5150,6.85,40793
6.640,Parade,3744,6.93,56692
6.639,A Touch of Evil: The Supernatural Game,3866,6.99,35815
6.638,Fairy Tale,7162,6.79,13823
6.637,GIPF,2302,7.11,527
6.637,Catan Card Game,11100,6.77,278
6.635,Valeria: Card Kingdoms,1256,7.55,170561
6.633,DC Comics Deck-Building Game,4002,7.00,125678
6.633,Rialto,2953,6.99,119591
6.632,Ascending Empires,1869,7.20,37919
6.631,High Frontier,1360,7.45,47055
6.631,Nothing Personal,1835,7.20,120523
6.630,The Golden Ages,1415,7.39,164338
6.628,Patchistory,1510,7.35,144041
6.628,Evo,4133,6.90,1159
6.627,Kanagawa,1480,7.37,200147
6.627,Dogs of War,1166,7.56,158435
6.626,Carcassonne: South Seas,1950,7.18,147303
6.625,Fire & Axe: A Viking Saga,2587,7.03,12495
6.625,Dark Moon,2046,7.15,111124
6.624,Tournay,2296,7.08,105037
6.621,Colossal Arena,6291,6.80,105
6.619,Wallenstein (second edition),969,7.70,109125
6.618,Automobiles,1267,7.45,180680
6.617,Via Nebula,1649,7.27,191231
6.617,Arkwright,820,7.88,154825
6.617,World's Fair 1893,1404,7.39,178336
6.616,De Vulgari Eloquentia,1530,7.31,75165
6.615,The Bloody Inn,2872,7.01,180593
6.615,DC Comics Dice Masters: Justice League,1055,7.61,138649
6.614,Doomtown: Reloaded,1663,7.38,156714
6.613,Coconuts,2201,7.13,145639
6.612,Blokus Duo,4163,6.87,16395
6.612,Dungeon Twister,5222,6.85,12995
6.610,Rattus,4789,6.83,42452
6.609,Dungeon Fighter,3913,6.91,102548
6.609,Vast: The Crystal Caverns,1213,7.61,170416
6.607,Cleopatra and the Society of Architects,5578,6.81,22141
6.607,Löwenherz,2191,7.08,66
6.606,The Pursuit of Happiness,1399,7.36,181687
6.606,Santiago de Cuba,3218,6.95,104347
6.605,Medieval Academy,2124,7.10,154386
6.604,Meuterer,2994,6.95,902
6.604,City of Iron,1397,7.36,123499
6.603,Amyitis,2631,6.99,29934
6.603,Mykerinos,3579,6.88,21441
6.600,Titan,3567,6.96,103
6.599,Augustus,5705,6.79,137297
6.598,Mystery Rummy: Jack the Ripper,2895,6.98,106
6.597,Say Anything,4396,6.85,33604
6.595,Wings of War: Famous Aces,4382,6.87,9203
6.594,Cosmic Encounter,3630,6.93,15
6.594,Tides of Time,4054,6.85,176229
6.592,Carcassonne: Winter Edition,1133,7.52,131014
6.590,Wars of the Roses: Lancaster vs. York,1321,7.35,58936
6.590,Dungeons & Dragons Dice Masters: Battle for Faerûn,1162,7.47,160902
6.589,Mu & more,1710,7.18,152
6.589,Doom: The Boardgame,4587,6.91,10640
6.589,Axis & Allies Anniversary Edition,1685,7.35,35052
6.587,XenoShyft: Onslaught,1953,7.14,159109
6.587,Fief: France 1429,1271,7.50,152470
6.587,Elfenland,6721,6.75,10
6.586,Le Havre: The Inland Port,2366,7.01,129051
6.586,Mottainai,2000,7.08,175199
6.586,Asara,2149,7.05,72991
6.585,Sword of Rome,1368,7.34,7480
6.582,Ascension: Immortal Heroes,1196,7.47,122294
6.582,In the Shadow of the Emperor,2707,6.94,13780
6.582,Galaxy Defenders,1151,7.55,138431
6.581,Starship Catan,3813,6.86,2338
6.580,Tsuro,15109,6.69,16992
6.579,Sticheln,2254,7.03,354
6.578,The Scepter of Zavandor,2316,7.03,13884
6.578,Two Rooms and a Boom,2200,7.08,134352
6.578,Aladdin's Dragons,2863,6.94,492
6.577,Europe Engulfed,1207,7.54,6205
6.577,Welcome to the Dungeon,5581,6.77,150312
6.576,Nations: The Dice Game,2698,6.94,157809
6.575,Automania,1118,7.48,176544
6.574,Puzzle Strike (Third Edition),1352,7.38,123607
6.573,Aton,2937,6.90,19999
6.573,Pixel Tactics,2008,7.11,125548
6.572,Rise of Empires,1836,7.12,30658
6.571,Castle Panic,10184,6.71,43443
6.571,Wyatt Earp,3549,6.87,878
6.570,Ingenious: Travel Edition,1731,7.14,22484
6.570,Star Trek: Catan,2205,7.08,117985
6.570,Railroad Revolution,989,7.58,207691
6.569,Merkator,2087,7.04,39684
6.569,Islebound,1127,7.46,185589
6.568,Lorenzo il Magnifico,873,7.75,203993
6.568,Bausack,3289,6.88,1231
6.566,Aquaretto,2254,7.03,34194
6.565,Sons of Anarchy: Men of Mayhem,1287,7.41,156091
6.564,Power Struggle,2042,7.05,55697
6.563,1856,1050,7.49,423
6.563,Cottage Garden,1696,7.18,204027
6.563,KLASK,945,7.67,165722
6.562,Junk Art,945,7.62,193042
6.562,Kremlin,2451,7.00,196
6.561,Condottiere,6294,6.74,112
6.561,Warrior Knights,3440,6.88,22038
6.559,Blood Bowl (2016 edition),619,8.40,212445
6.558,Olympos,2194,7.00,92319
6.558,Leaving Earth,746,7.99,173064
6.557,Roma,4037,6.82,16496
6.557,Ubongo,5393,6.76,16986
6.557,Factory Fun,3182,6.86,24417
6.557,Power Grid: The First Sparks,2977,6.89,106662
6.557,Oh My Goods!,2650,6.95,183840
6.553,Call of Cthulhu: The Card Game,2652,6.98,40270
6.553,Rune Age,3576,6.86,94362
6.552,Warmachine Prime Mk II,770,7.93,67254
6.550,Sylvion,1356,7.31,143405
6.550,Starfarers of Catan,4386,6.82,1897
6.547,Gravwell: Escape from the 9th Dimension,2207,7.01,142992
6.547,Blue Moon,5006,6.75,9446
6.546,Age of Renaissance,1943,7.10,26
6.546,Room 25,3600,6.85,127024
6.546,Krosmaster: Arena,2645,6.99,112138
6.546,Spot it!,5958,6.75,63268
6.546,Cartagena,6536,6.71,826
6.546,Giants,2100,7.01,38862
6.545,Necromunda,1560,7.26,3072
6.545,Kraftwagen,1164,7.38,171879
6.544,The Civil War,947,7.67,2081
6.544,D-Day Dice,2979,6.88,101785
6.543,The Staufer Dynasty,1335,7.25,166226
6.543,Successors (third edition),1021,7.51,26457
6.542,Axis & Allies Europe 1940,1222,7.54,61692
6.542,Blokus 3D,3420,6.83,6411
6.541,Star Trek: Attack Wing,1567,7.61,139771
6.541,High Society,4337,6.77,220
6.540,Himalaya,1945,7.03,3800
6.539,Hanamikoji,878,7.66,158600
6.538,Saboteur,16434,6.64,9220
6.538,Ys,2341,6.95,12761
6.537,Timeline: Inventions,5055,6.75,85256
6.537,The Magic Labyrinth,2833,6.90,41916
6.536,CV,3679,6.81,143986
6.536,Ca$h 'n Gun$,8740,6.66,19237
6.536,BattleTech,2845,6.96,1540
6.535,Murano,1268,7.28,163413
6.535,Duel of Ages II,987,7.60,129459
6.534,Flamme Rouge,971,7.63,199478
6.534,Diamant,5020,6.73,15512
6.534,Mascarade,6070,6.72,139030
6.533,Carolus Magnus,3058,6.85,481
6.532,"The Hunters: German U-Boats at War, 1939-43",878,7.73,113873
6.532,Space Cadets: Dice Duel,2428,6.93,142079
6.531,51st State,2471,6.93,73369
6.530,Blokus Trigon,2446,6.94,21550
6.527,Star Wars: Epic Duels,2676,6.97,3284
6.525,Ad Astra,2575,6.90,38343
6.523,A Victory Lost,870,7.67,19622
6.521,Quarto,3777,6.81,681
6.521,1846: The Race for the Midwest,602,8.06,17405
6.521,World in Flames,1160,7.50,1499
6.521,Ghost Blitz,3852,6.79,83195
6.520,Arctic Scavengers,2177,6.98,41933
6.519,Roll Player,855,7.70,169426
6.518,Thunderstone Advance: Worlds Collide,674,7.94,152765
6.518,Dice City,2381,6.93,179572
6.517,Balloon Cup,5113,6.71,5716
6.517,Poker,6950,6.70,1115
6.517,Coup: Rebellion G54,1433,7.21,148943
6.517,Havana,2496,6.89,57925
6.517,Thunderbirds,929,7.73,160610
6.517,Thunderstone Advance: Numenera,1003,7.48,142961
6.516,Catacombs (third edition),741,7.84,195137
6.516,Breakout: Normandy,872,7.66,730
6.515,Forge War,1071,7.47,146221
6.513,Medina (second edition),1074,7.39,167270
6.512,Battle Cry: 150th Civil War Anniversary Edition,891,7.64,88827
6.512,Mega Civilization,548,8.39,184424
6.511,Not Alone,1409,7.29,194879
6.510,A House Divided,1700,7.10,701
6.510,The Little Prince: Make Me a Planet,2328,6.93,134453
6.508,The Ancient World,1336,7.24,147253
6.508,Steel Driver,1757,7.03,37387
6.508,Magic Realm,1707,7.14,22
6.506,Middle-Earth,1549,7.20,1915
6.506,Empires in Arms,1066,7.53,254
6.506,Helvetia,1662,7.05,103092
6.505,Gulo Gulo,2577,6.88,6351
6.505,Ground Floor,1399,7.16,38765
6.504,TransAmerica,6736,6.66,2842
6.504,Turn the Tide,3132,6.81,1403
6.502,Fabled Fruit,1285,7.23,203427
6.502,I'm the Boss!,3062,6.83,115
6.502,Hostage Negotiator,1435,7.20,134253
6.502,Smash Up: It's Your Fault!,782,7.82,177802
6.501,Traders of Osaka,2336,6.89,24827
6.501,Falling Sky: The Gallic Revolt Against Caesar,596,8.13,163154
6.500,Diamonds Club,1565,7.08,37907
6.499,Warhammer: Diskwars,1396,7.30,146418
6.498,Vampire: The Eternal Struggle,1960,7.08,2122
6.498,Walnut Grove,1765,7.01,103185
6.496,On the Underground,2147,6.92,24773
6.496,Pergamon,1980,6.95,90040
6.495,Leonardo da Vinci,3224,6.80,21920
6.494,Historia,1714,7.06,157096
6.494,The Prodigals Club,924,7.48,181796
6.494,Fearsome Floors,6170,6.66,7805
6.494,Lost Cities: The Board Game,2762,6.83,42487
6.492,Timeline: Historical Events,2777,6.84,113401
6.490,Omen: A Reign of War,1012,7.40,94104
6.490,Kahuna,6009,6.66,394
6.489,Junta,4447,6.76,242
6.488,Royals,1204,7.27,165986
6.488,Prêt-à-Porter,1188,7.27,87890
6.487,Ogre,2247,6.97,5206
6.487,Hab & Gut,1578,7.07,38863
6.487,Onirim,3859,6.75,71836
6.486,Empire Builder,2480,6.92,168
6.486,Sleuth,2209,6.89,594
6.484,Dale of Merchants,1099,7.37,176165
6.483,Theseus: The Dark Orbit,1327,7.22,144529
6.482,Big City,2161,6.90,70
6.479,Eight-Minute Empire,5076,6.67,131366
6.479,Dungeon Twister 2: Prison,1052,7.37,42124
6.479,Liberty or Death: The American Insurrection,589,8.13,165872
6.478,Rommel in the Desert,878,7.54,84
6.478,Nefertiti,1715,7.01,35435
6.477,Archaeology: The New Expedition,1120,7.32,191300
6.476,Evo (second edition),1785,7.00,107255
6.476,The Game,3454,6.75,173090
6.475,König von Siam,1937,6.93,29937
6.474,DC Comics Deck-Building Game: Heroes Unite,1140,7.36,142852
6.474,Tiny Epic Kingdoms,4540,6.72,148951
6.473,Antike Duellum,1225,7.21,104955
6.473,Oregon,2863,6.79,31497
6.468,Smash Up: The Obligatory Cthulhu Set,2491,6.86,143185
6.468,We the People,1059,7.33,620
6.467,Samurai Spirit,2637,6.84,158900
6.467,Dead Men Tell No Tales,1285,7.26,141423
6.465,Xiangqi,1482,7.17,2393
6.465,Founding Fathers,1533,7.03,37358
6.464,Marvel Dice Masters: Age of Ultron,845,7.56,168998
6.464,Timeline: Diversity,2372,6.87,131325
6.463,Android,3316,6.76,39339
6.462,Castaways,1410,7.14,71906
6.461,Dead Man's Draw,2411,6.88,149155
6.460,Revolution!,3464,6.74,34887
6.460,Québec,1230,7.17,91984
6.459,Ascension: Rise of Vigil,1209,7.25,138233
6.459,Super Dungeon Explore,2162,6.97,92190
6.459,My Village,1285,7.15,172381
6.458,2 de Mayo,1734,6.98,36522
6.457,Edo,1268,7.15,113636
6.456,Show Manager,1472,7.06,73
6.456,Time's Up! Deluxe,824,7.53,37141
6.456,PitchCar Mini,1693,6.98,14254
6.455,Perikles,1760,6.95,21954
6.455,Mordheim: City of the Damned,1370,7.23,3565
6.454,Stephenson's Rocket,2080,6.87,204
6.453,"Napoleon: The Waterloo Campaign, 1815",1073,7.31,1662
6.451,The Great Heartland Hauling Co.,1633,7.01,111417
6.449,Pueblo,2039,6.88,3228
6.449,Arena: Roma II,1736,6.96,56931
6.447,The Rose King,2355,6.82,201
6.447,Manhattan,3691,6.69,199
6.445,Royal Palace,1880,6.91,38992
6.443,Race! Formula 90,604,8.04,125752
6.443,Valley of the Kings: Afterlife,856,7.48,175223
6.442,Sluff Off!,1856,6.91,8129
6.441,Quoridor,4267,6.69,624
6.440,Exodus: Proxima Centauri,1123,7.27,122842
6.439,One Deck Dungeon,903,7.61,179275
6.439,La Boca,1466,7.04,136280
6.439,Mint Works,1006,7.43,200077
6.439,Heroscape Master Set:  Battle for the Underdark,900,7.49,54361
6.439,Axis & Allies Pacific 1940,1118,7.43,55829
6.437,Warriors of God,898,7.40,23679
6.437,Guillotine,15315,6.54,116
6.436,BANG!,19653,6.56,3955
6.436,Star Trek: Ascendancy,750,7.83,193949
6.435,Dungeons & Dragons: Temple of Elemental Evil Board Game,942,7.52,172220
6.435,The Russian Campaign,1195,7.23,2808
6.435,Inca Empire,1288,7.09,75476
6.435,Legend of the Five Rings,1465,7.11,1887
6.434,A Castle for All Seasons,2654,6.77,38386
6.434,Pirate's Cove,7164,6.60,2987
6.434,Eurorails,1560,7.06,157
6.434,Drum Roll,1509,7.01,86246
6.433,Axis & Allies,5246,6.73,10093
6.432,A Study in Emerald (second edition),1276,7.13,178054
6.432,Risk 2210 A.D.,5715,6.71,1829
6.430,The Red Dragon Inn 2,2104,6.90,33451
6.430,Confusion:  Espionage and Deception in the Cold War,1185,7.14,2961
6.429,RAF: The Battle of Britain 1940,597,7.96,40209
6.429,"Artifacts, Inc.",1712,6.94,168609
6.428,Star Trek: Frontiers,600,8.04,182340
6.428,Codex: Card-Time Strategy – Deluxe Set,530,8.47,131111
6.428,The Princes of Machu Picchu,1487,6.99,36811
6.427,Wings of War: Watch Your Back!,1691,6.98,9910
6.426,Horus Heresy,1376,7.10,63543
6.426,Wooden Ships & Iron Men,1693,7.00,237
6.426,Last Night on Earth: Timber Peak,740,7.70,122240
6.425,Kodama: The Tree Spirits,1599,7.02,181810
6.425,Relic,2165,6.92,128442
6.424,Babel,3208,6.71,986
6.420,Château Roquefort,1953,6.85,28089
6.419,Serenissima (first edition),2091,6.89,232
6.418,Jungle Speed,7910,6.58,8098
6.418,Mare Nostrum,2874,6.75,3931
6.418,Agents of SMERSH,1285,7.10,111105
6.417,Timeline: Discoveries,2286,6.81,99975
6.416,Hornet Leader: Carrier Air Operations,608,7.96,65564
6.413,Sun Tzu,1378,7.06,18745
6.411,Odin's Ravens,3322,6.68,4396
6.411,Kingdoms,3991,6.63,119
6.411,Rum & Bones,1049,7.29,168788
6.411,Wings of War: Burning Drachens,1265,7.15,15953
6.410,Ave Caesar,3825,6.64,494
6.409,Navajo Wars,548,7.98,102435
6.409,Heroscape Marvel: The Conflict Begins,1654,6.98,24703
6.406,Bonaparte at Marengo,846,7.41,15839
6.405,Kamisado,1425,6.99,38545
6.405,Florenza,758,7.50,81640
6.405,Hermagor,1643,6.92,25224
6.403,Indigo,1902,6.86,116954
6.403,Hare & Tortoise,3589,6.65,361
6.403,Porta Nigra,950,7.25,172385
6.403,Fighting Formations: Grossdeutschland Motorized Infantry Division,722,7.61,39217
6.402,Dawn of the Zeds (Second edition),553,7.97,144568
6.402,Cold War: CIA vs KGB,3387,6.67,24742
6.402,Wealth of Nations,1596,6.94,32666
6.401,Wings of War: Deluxe Set,1007,7.28,31552
6.401,Fjords,2678,6.72,15511
6.400,Space Cadets,2716,6.72,123096
6.400,The Boss,1623,6.92,85005
6.399,Space Crusade,2089,6.91,1568
6.398,The Adventurers: The Temple of Chac,4132,6.62,43868
6.397,Um Reifenbreite,1858,6.86,442
6.397,Pastiche,1758,6.88,91620
6.397,Werewolf,3786,6.66,925
6.397,Scotland Yard,10337,6.51,438
6.396,Shogi,1118,7.26,2065
6.395,Warfighter: The Tactical Special Forces Card Game,678,7.83,149951
6.395,Conquest of the Empire,2737,6.76,17710
6.395,Expedition: Northwest Passage,1184,7.11,71074
6.394,Infinity,533,8.11,21133
6.394,Pax Pamir,661,7.71,155255
6.393,The Bottle Imp,2376,6.74,619
6.393,Stronghold (2nd edition),616,7.80,179460
6.393,Ice Cool,1562,6.98,177524
6.393,Catan Histories: Settlers of America – Trails to Rails,1757,6.89,67239
6.392,Dream Home,1373,7.06,194880
6.392,Atlantic Star,1670,6.90,2570
6.392,Archaeology: The Card Game,2773,6.70,31105
6.392,Niagara,6614,6.53,13308
6.392,Bootleggers,2910,6.70,12477
6.391,Mystery of the Abbey,6757,6.55,915
6.391,Beyond Balderdash,2347,6.77,1544
6.390,American Rails,699,7.51,41749
6.390,Impulse,1401,6.99,144239
6.390,20th Century,1480,6.93,85036
6.390,Seeland,1441,6.96,63759
6.389,Magnum Sal,1271,7.06,73316
6.388,Felix: The Cat in the Sack,4059,6.60,32125
6.388,Tiny Epic Western,1563,7.01,180852
6.388,Ascension: Realms Unraveled,668,7.70,157026
6.387,Sail to India,1941,6.82,141736
6.387,Cthulhu Realms,1579,6.95,179303
6.387,Pickomino,6452,6.54,15818
6.385,Ra: The Dice Game,2172,6.75,35503
6.384,The Ark of the Covenant,1388,6.97,6779
6.383,1870,806,7.43,424
6.383,Cutthroat Caverns,4049,6.62,28259
6.382,Favor of the Pharaoh,1548,6.92,171011
6.382,Fields of Green,774,7.45,200954
6.381,Battletech Introductory Box Set,724,7.63,31759
6.381,Backgammon,8928,6.53,2397
6.381,Elasund: The First City,2941,6.67,19526
6.379,Compounded,1759,6.87,118174
6.379,A Fake Artist Goes to New York,1049,7.15,135779
6.378,Copycat,1822,6.82,114031
6.377,Ubongo 3D,1038,7.17,46396
6.377,Funkenschlag,713,7.57,12166
6.376,Revolution: The Dutch Revolt 1568-1648,841,7.36,9215
6.376,Escape from the Aliens in Outer Space,1643,6.91,82168
6.375,Good Cop Bad Cop,1974,6.80,153064
6.373,Valdora,1713,6.85,40769
6.372,Antike II,708,7.54,166857
6.372,Clans,4362,6.57,4636
6.371,League of Six,1725,6.84,31624
6.371,Richard III: The Wars of the Roses,753,7.46,25277
6.371,New Amsterdam,1050,7.15,128898
6.371,Beasty Bar,1632,6.87,165950
6.370,Crusader Rex,1022,7.18,8481
6.370,Oltre Mare,2567,6.69,13551
6.370,Timeline: Music & Cinema,1862,6.83,145189
6.369,Strat-O-Matic Baseball,805,7.57,2251
6.369,The Hanging Gardens,1965,6.78,34707
6.367,Barony,1179,7.10,167513
6.367,Hamsterrolle,1657,6.85,903
6.367,"Edel, Stein & Reich",1413,6.93,5781
6.365,The Bridges of Shangri-La,2073,6.76,8190
6.364,Talisman (Revised 4th Edition),9401,6.58,27627
6.364,"Run, Fight, or Die!",1316,7.03,89910
6.364,Duplik,1328,7.00,22348
6.364,EastFront II,497,8.03,22143
6.363,Adventure Time Love Letter,880,7.38,175307
6.363,Sylla,1822,6.79,35761
6.362,Victory in the Pacific,1040,7.17,1442
6.361,Mangrovia,918,7.25,165948
6.361,Arcadia Quest: Inferno,435,8.51,179803
6.361,SeaFall,1234,7.16,148261
6.361,Razzia!,1684,6.82,12589
6.360,Zombie 15',1350,6.99,144826
6.360,Love Letter: The Hobbit – The Battle of the Five Armies,1019,7.23,169611
6.360,1944: Race to the Rhine,778,7.43,148601
6.360,Ulm,902,7.27,191876
6.360,Tsuro of the Seas,3555,6.62,124172
6.359,Horse Fever,1222,7.06,58110
6.359,Trambahn,1045,7.12,175293
6.358,Campaign Manager 2008,2351,6.70,46255
6.357,Conquest of Planet Earth: The Space Alien Game,1373,6.97,71882
6.357,Trans Europa,2844,6.65,16267
6.357,The Great Dalmuti,5446,6.55,929
6.357,Frank's Zoo,2959,6.63,340
6.356,Field Commander: Napoleon,582,7.81,42673
6.356,City of Horror,2221,6.76,120217
6.355,Carrom,1203,7.02,5072
6.355,World War II: Barbarossa to Berlin,979,7.23,3353
6.355,Android: Infiltration,3126,6.63,118063
6.355,Wits & Wagers Family,1282,6.97,66588
6.354,Alea Iacta Est,2462,6.66,40760
6.354,Villages of Valeria,946,7.24,180040
6.354,Mall of Horror,2698,6.67,16772
6.353,Isla Dorada,2068,6.77,68182
6.353,Police Precinct,1225,7.03,118536
6.352,Urban Sprawl,1790,6.78,62220
6.352,SPQR (Deluxe Edition),503,7.98,21551
6.352,Wasabi!,4398,6.55,33154
6.352,Ta Yü,1263,6.99,117
6.350,Samarkand: Routes to Riches,1407,6.91,66214
6.350,Riff Raff,1230,7.00,118695
6.349,Kolejka,1976,6.82,85325
6.349,Hoity Toity,4405,6.55,120
6.349,World of Warcraft: The Boardgame,4498,6.62,17223
6.349,Tides of Madness,991,7.17,195544
6.348,Warmachine,946,7.34,4741
6.348,Oasis,2059,6.73,9027
6.347,El Capitán,1632,6.83,29972
6.347,Lifeboats,2982,6.61,249
6.347,The Napoleonic Wars (Second Edition),742,7.46,36399
6.345,My First Carcassonne,2026,6.77,41010
6.345,The Red Dragon Inn,4872,6.58,24310
6.344,Lost Legacy: The Starship,2027,6.74,158339
6.343,Last Train to Wensleydale,926,7.16,39927
6.343,Snake Oil,1700,6.82,113289
6.342,Il Vecchio,1210,6.97,119391
6.342,Guildhall: Job Faire,865,7.24,142121
6.341,EastFront,627,7.67,77
6.341,Unhappy King Charles!,624,7.67,18748
6.340,Assyria,1371,6.92,43152
6.339,Paris Connection,1600,6.80,75358
6.339,Mythotopia,1223,6.98,133632
6.338,Masmorra: Dungeons of Arcadia,897,7.41,181524
6.335,Puzzle Strike Shadows,519,7.95,123609
6.334,The Great Battles of Alexander: Deluxe Edition,582,7.73,11057
6.334,Guilds of London,974,7.14,134157
6.332,FITS,2717,6.61,40393
6.332,Yunnan,951,7.15,143401
6.331,Palastgeflüster,1702,6.79,32412
6.330,Time's Up! Edición Azul,801,7.30,57660
6.330,Lost Valley,1645,6.80,9341
6.330,Legendary Encounters: A Firefly Deck Building Game,752,7.43,195571
6.329,You're Bluffing!,2824,6.63,1117
6.329,Neanderthal,623,7.59,171662
6.329,Constantinopolis,1285,6.96,31483
6.328,Subbuteo,1312,6.99,3720
